gene,logFC,AveExpr,t,PValue,FDR,B
PRDM2,0.03401045470478645,5.634456471362052,0.2634045868230326,0.7971721520581884,0.9162976852349424,-7.056815730875949
HTR2C,0.045779510927129875,2.537574931314069,0.2633220618211528,0.7972341161170766,0.9162976852349424,-7.056839156429677
OPN1SW,-0.04483393759396252,2.6981851669635613,-0.26323515335632197,0.7972993730874242,0.9162976852349424,-7.056863818439357
BPIFB3,-0.04308972886226479,2.47849352533053,-0.2632261112622111,0.7973061626188684,0.9162976852349424,-7.056866383852255
IL1RAP,0.0338491344118609,5.794681952318202,0.263154351777311,0.7973600460329919,0.9162976852349424,-7.056886740288722
MMP15,0.05248410496254313,3.398228473930748,0.26310689426502015,0.7973956819677197,0.9162976852349424,-7.056900199831099
STAB2,-0.04931068751624716,2.779528982386804,-0.262996168530688,0.7974788280061929,0.9163124691908233,-7.056931593711586
IFNA2,0.04085910654303673,2.2020231417818605,0.26294023980168163,0.7975208269406222,0.9163124691908233,-7.056947446130563
HOXD8,0.04843102855224483,2.450122478632908,0.26277023047284137,0.7976484972975328,0.9163946486161985,-7.056995613076793
CGGBP1,0.01619076138253577,9.646358420876593,0.262619044877236,0.7977620369667414,0.9164605832890733,-7.057038421056363
ZNHIT3,-0.03781942838486932,4.711978755884186,-0.26245012219740554,0.7978889028894021,0.9165418166627363,-7.057086222493775
EFNA2,0.05795755023282436,5.1149803287339735,0.262083003978048,0.7981646405605032,0.9167342629445988,-7.0571900042380165
LRRC61,0.029911271699636834,6.746308199799057,0.26207751065968227,0.7981687667384937,0.9167342629445988,-7.057191556071399
ZFP748,-0.039326843095907116,4.9773809245469405,-0.26187365407048646,0.7983218934193964,0.9168456195040381,-7.057249121769761
LIG3,0.034250116840310936,6.515428110676487,0.26167510131465516,0.7984710446597476,0.9169523950563849,-7.057305147236506
CCDC126,-0.03928427655515865,5.383915426500136,-0.26150031473834706,0.7986023498972047,0.9169809361213153,-7.057354431894533
FNDC1,0.05701365391062008,2.130447199030339,0.2614924487667907,0.7986082592185085,0.9169809361213153,-7.057356649101872
IFT172,0.03053312794332482,5.91124614790297,0.2611212402549326,0.7988871450872077,0.9172223598524679,-7.057461207983396
COL22A1,-0.055168196713529856,3.3137636301504685,-0.26106299278526,0.7989309085910143,0.9172223598524679,-7.05747760132663
PDZRN4,-0.05251937616425423,1.6115307022799503,-0.2608269947075797,0.7991082301686243,0.9173608641871955,-7.057543984379027
VMN1R122,-0.03839841024054602,1.576084533428606,-0.26075282910472364,0.7991639583309481,0.9173608641871955,-7.057564833912509
CAP2,0.04254121313280563,2.5768767916615523,0.2603882555853323,0.7994379165056142,0.9174541070862787,-7.057667238175899
GNG8,0.03825549156210663,1.9186178210894576,0.2603289177463659,0.7994825084996771,0.9174541070862787,-7.057683892064408
POU4F1,0.053668494863342686,2.3417868785117966,0.26032092451367084,0.799488515418395,0.9174541070862787,-7.057686135176236
UBIAD1,-0.0265164796891161,6.131698751489816,-0.2602015737606412,0.799578209187562,0.9174541070862787,-7.057719620054466
CCT6B,-0.03758299990582827,1.972250071495056,-0.2600947382947562,0.79965850010686,0.9174541070862787,-7.057749580799373
KLHL25,0.043517784790458036,4.710277985865616,0.260048524056063,0.7996932326167491,0.9174541070862787,-7.0577625372721045
VMN2R78,-0.049371184068551635,2.1555068575795775,-0.26004368042862547,0.7996968728920167,0.9174541070862787,-7.057763895084007
MRAP,0.0809310893362288,3.581928636242536,0.259999740687315,0.7997298964589103,0.9174541070862787,-7.057776211550987
REM2,-0.0442006567043322,2.4132116091435956,-0.2597789185329707,0.7998958648359694,0.9174541070862787,-7.057838077671963
EDEM3,-0.01777777553862612,8.265183020926443,-0.2597757954177751,0.7998982122214999,0.9174541070862787,-7.057838952279917
AXIN1,0.02644399135844436,6.649998283569626,0.2597377071562477,0.7999268401611767,0.9174541070862787,-7.057849617812535
TRIM72,0.04199537277854241,2.1111550660298524,0.25972931855174564,0.7999331452543306,0.9174541070862787,-7.057851966594726
NIT2,-0.03334795895936351,7.029880524767804,-0.2595487173030854,0.8000688934617787,0.9174541070862787,-7.057902516192939
PADI3,0.04601828009187938,2.875709344841429,0.2595454238120168,0.8000713690653284,0.9174541070862787,-7.057903437706083
ASB12,0.05201545507927861,2.1525781662722774,0.25952285632445726,0.8000883323285193,0.9174541070862787,-7.057909751739676
KCNG4,-0.04499496951401601,2.3671099619773166,-0.25911245917008413,0.8003968336295174,0.917743387320055,-7.058024479920707
REG3G,-0.046640540561743896,2.256238578569647,-0.2584443776820225,0.8008991160059652,0.9181343374167024,-7.058210861227259
MRPS25,-0.030333286295473192,6.476559707493823,-0.2584188654696728,0.8009182986694601,0.9181343374167024,-7.0582179692010705
PHF12,-0.021370585730946676,7.6113568603236565,-0.2584046991511025,0.8009289504008998,0.9181343374167024,-7.058221915788893
CCDC14,0.05137711802344842,5.014830247780826,0.2583542675230131,0.8009668705579391,0.9181343374167024,-7.058235963777243
ILDR1,-0.05146384861560991,2.654485594709718,-0.2582848705292623,0.801019051881745,0.9181343374167024,-7.058255290237968
ZBTB43,0.04142096090010012,5.6715348892753585,0.25804549262875176,0.8011990538619433,0.9182761714159567,-7.058321915553442
ZFP110,-0.02508810262678806,7.043579404630705,-0.25796505479586307,0.8012595423942366,0.9182810174806016,-7.05834428987141
ADRB1,0.04688126326433471,2.828322098287985,0.2577534953000506,0.8014186397495617,0.9183487701373321,-7.058403103660091
ERCC5,-0.03595279451369264,6.47399867195733,-0.25773680726376597,0.8014311899176669,0.9183487701373321,-7.058407740925703
OVGP1,0.04713447698229557,2.6019913750224886,0.25749525534211576,0.8016128545936383,0.9184924543824053,-7.058474830074009
VMN2R91,0.053234738461127556,1.4418829203318997,0.25726948843151054,0.8017826588790058,0.9185043432869084,-7.058537478880733
RRM2B,-0.03858848929620897,6.0973171211012245,-0.25726890157518734,0.8017831002805774,0.9185043432869084,-7.058537641658701
COL4A3,0.05033501910421058,2.8565995065141596,0.2572569991748859,0.8017920526376591,0.9185043432869084,-7.05854094298137
VMN1R45,0.04414592227120527,1.2409499447674877,0.2568675835019262,0.802084966951687,0.9187474111284932,-7.058648870478974
ARFGAP1,-0.024760450203924558,7.379334645366084,-0.2568252493177681,0.802116812190971,0.9187474111284932,-7.0586605937675495
ANKFN1,0.04140912698996821,1.9664707865269244,0.2565723975608473,0.8023070238629171,0.9188997083402561,-7.058730574363764
VMN2R65,0.03821377298612054,1.3843850042199182,0.25631139038482653,0.8025033846269003,0.9188997083402561,-7.05880274067168
VMN1R130,-0.11753231164355683,4.398099882774183,-0.2563099649692543,0.8025044570338643,0.9188997083402561,-7.058803134587982
NLN,-0.024433815790108046,7.071144700825539,-0.2562669956284052,0.8025367850832101,0.9188997083402561,-7.058815008231099
ARMC3,0.0403182472260537,2.345271386291334,0.2561870236987603,0.8025969531157262,0.9188997083402561,-7.05883710149899
THOC2,-0.018958947914911088,8.42706158847381,-0.25616791327120253,0.8026113313191203,0.9188997083402561,-7.058842379990472
RPL27,0.05183789820249076,4.445514510054592,0.25612467417240226,0.8026438636078319,0.9188997083402561,-7.058854321626809
TMEM54,0.04081634896036593,2.085901583057264,0.2560265248879473,0.8027177107439964,0.918919797640869,-7.058881420792299
WFDC3,0.06618027674034843,2.738675911911434,0.25584248132665555,0.8028561898265948,0.9190138670558721,-7.0589322078367855
ATP4A,-0.04158387610556562,2.732914574221388,-0.25574659012081696,0.8029283436275646,0.9190320073414523,-7.058958654834932
VMN1R135,0.12660553246481324,3.9285292529289557,0.2556626232295084,0.8029915264979988,0.9190398776733985,-7.058981805038313
ACTC1,0.04552041901858679,3.0775956196281644,0.25557364918510456,0.8030584787258268,0.9190520607041751,-7.0590063275500246
SYT16,-0.044426070474580914,2.7322521136583178,-0.25523707690268005,0.8033117615140235,0.9192256468065364,-7.059099015369986
DDX17,-0.015357408935897475,9.57508553637164,-0.2552224186428681,0.8033227929205021,0.9192256468065364,-7.059103049330156
USH2A,0.037264996124903554,2.263061214173767,0.25486719299763666,0.8035901397443354,0.9194671055665645,-7.059200737612185
UNC5A,-0.04518328814152221,3.572352280540235,-0.25477905062066925,0.8036564807610678,0.9194785559359419,-7.05922495625457
GNB1,-0.014145148806046913,11.30959959142387,-0.25456772231797375,0.8038155451693261,0.9195621205369375,-7.059282988648633
CNFN,-0.04809177755332664,3.853695124067809,-0.2545041314025291,0.8038634111463678,0.9195621205369375,-7.059300441895418
SLC5A2,0.053682991156006166,2.4747638005536303,0.2541590282540472,0.8041231908905918,0.9195621205369375,-7.0593950842280755
SUMO2,0.024641667330328885,8.147707772145923,0.2539836638597983,0.8042552076217055,0.9195621205369375,-7.0594431281698835
APLP1,0.055470215676143374,3.6691130765680007,0.2539661715628061,0.8042683764140046,0.9195621205369375,-7.059447918673333
PRX,0.041530946662030756,2.495814934941325,0.2539567872801721,0.8042754412452753,0.9195621205369375,-7.059450488552404
CSTF2,-0.03740726970922303,5.753950716493152,-0.2538412211744827,0.8043624451358374,0.9195621205369375,-7.059482128554733
LRP1B,-0.03941366977434194,1.9367324068932548,-0.2538254547779292,0.8043743150752107,0.9195621205369375,-7.059486444018476
SC5D,0.02012386890517779,8.135799139928906,0.2537320424390397,0.8044446428431465,0.9195621205369375,-7.059512006733179
MYCS,0.04182084716833003,2.46576971003905,0.2536049583591026,0.8045403241120173,0.9195621205369375,-7.059546768945369
LENEP,-0.034566956598008985,5.909797130760517,-0.25359892284613855,0.8045448683171134,0.9195621205369375,-7.0595484194541065
CYP4F17,0.05656657121164787,4.255555116460478,0.2535335582840143,0.8045940825094268,0.9195621205369375,-7.059566291965428
PCDHB22,-0.04615957436146899,2.903278118636092,-0.25347376780290604,0.8046391006481063,0.9195621205369375,-7.059582636379296
NRBF2,-0.02783298925933108,7.04787692725219,-0.253464397975268,0.8046461555539475,0.9195621205369375,-7.05958519738391
ABHD2,-0.02722866831766346,7.629826447820201,-0.25338135362302583,0.8047086836555721,0.9195621205369375,-7.059607891361439
DBF4,0.03123316268400356,6.208691421448441,0.25329055169548487,0.8047770544449988,0.9195621205369375,-7.059632696883027
MAT1A,0.05702270636525317,3.2113509164490974,0.2532867496374403,0.804779917303738,0.9195621205369375,-7.059633735348116
DHRS7C,0.06394120113490884,3.1227741419867234,0.2532790117456812,0.8047857437603403,0.9195621205369375,-7.05963584876918
GFRA1,0.04583928867190091,1.8712973210409123,0.2532601362719432,0.8047999566150076,0.9195621205369375,-7.05964100388818
HPCA,-0.04052309983740343,2.31528812183049,-0.25305928733398647,0.8049511964207394,0.9196402740444523,-7.059695834636668
SNRNP35,0.030304880293531657,6.296726875852396,0.2529331340873128,0.8050461944322157,0.9196402740444523,-7.059730251858037
MCPT9,0.05205504172222642,1.9131459162455022,0.2528703374227249,0.8050934838457537,0.9196402740444523,-7.059747377768059
1700029F12RIK,-0.047931025553073076,3.447367479197761,-0.2527897083349452,0.8051542032704347,0.9196402740444523,-7.059769360775837
FCNA,-0.056663432675968406,4.901823257843878,-0.2525192326251265,0.8053579004854385,0.9196402740444523,-7.059843053656374
5730455P16RIK,-0.035204155851495764,6.12482145886293,-0.25238263329897015,0.8054607801687765,0.9196402740444523,-7.059880241408826
CEACAM1,-0.04557205596762682,9.161472776819181,-0.25231237198403306,0.8055136989270857,0.9196402740444523,-7.059899361579731
ZMYM2,-0.019721854920416573,8.037475612745057,-0.25226777126164385,0.8055472914094661,0.9196402740444523,-7.059911496018629
ZFP712,0.0400420456262496,4.9739772606855714,0.25224637175062314,0.8055634092917856,0.9196402740444523,-7.059917317392772
ADCYAP1R1,-0.04218155629056709,3.097566792842149,-0.2521710005667963,0.8056201788117823,0.9196402740444523,-7.059937816958785
HBA-X,0.035024375278032,1.553780200569221,0.25199734729957124,0.8057509787829322,0.9196402740444523,-7.059985024387386
ADAT2,0.03185997923414241,5.750459202785381,0.25194574067265235,0.8057898513793167,0.9196402740444523,-7.059999047391131
PDGFD,-0.04610820014472779,1.997554018976943,-0.2518885353141039,0.8058329418512724,0.9196402740444523,-7.060014588414109
KRT35,-0.07009475475562289,2.118369865900939,-0.25187583632770894,0.8058425075731248,0.9196402740444523,-7.060018037884277
NAP1L5,-0.04666033471529648,3.1454747439923576,-0.25185831418866195,0.8058557064691485,0.9196402740444523,-7.0600227972021115
TGM5,0.0468482905369258,3.924207372929983,0.2518257324591331,0.8058802494661688,0.9196402740444523,-7.060031646096797
VAMP5,0.037301758401636326,5.285179206735723,0.25182165126823997,0.8058833237399861,0.9196402740444523,-7.0600327544305435
SLCO1A4,0.05957401538133846,2.893012548230162,0.25174015043884185,0.8059447172899871,0.9196402740444523,-7.060054883988387
ASB11,0.03894425858486763,1.8845955168002,0.25173404679264677,0.8059493151449733,0.9196402740444523,-7.060056540999352
ARPP21,0.05035565910907264,2.483117318540219,0.25167309738409527,0.8059952285385302,0.9196402740444523,-7.060073085297922
MYL6,-0.09069786330187574,4.805655688369285,-0.2513149124558957,0.806265065890915,0.919883853311304,-7.060170232131821
IFI27L2B,0.053641021681594944,2.1876178141230986,0.25099709086488514,0.8065045177514855,0.9200797478081884,-7.060256317128985
GABRG3,-0.039702232216946964,2.3759266504919614,-0.2508825574962543,0.8065908141054008,0.9200797478081884,-7.060287313188298
CYP2J8,-0.04140817875720098,1.9192215921171725,-0.2508625672985323,0.8066058762031225,0.9200797478081884,-7.060292721683729
MDH1B,-0.03939522835746851,1.642739401540298,-0.25071932937842484,0.8067138046756799,0.9201385548509048,-7.060331463298209
SLC14A2,0.046268863689230444,2.8125388353288714,0.25055392674011573,0.8068384392981467,0.9202164073946161,-7.060376172603547
DPPA2,-0.049080769606675574,3.3830875449255546,-0.2504597934512212,0.806909373361223,0.9202330067077894,-7.06040160436325
LIPK,0.03437289488442206,1.7485430128608033,0.25029206034715,0.8070357730054611,0.9202715517856235,-7.060446896992882
CNOT3,-0.023374349363732696,6.848051040878257,-0.25026530424114296,0.8070559362982119,0.9202715517856235,-7.060454119116201
CAML,-0.025702042578112178,7.120385660267257,-0.2501771841830091,0.8071223442523794,0.9202829830867856,-7.060477899465951
GDPD2,0.04265869536280731,3.0486022848596495,0.2499598440874781,0.8072861402162014,0.9203656163928787,-7.06053651614514
ZFP445,-0.019887977805850835,8.177420651851001,-0.24993137968702722,0.8073075928131874,0.9203656163928787,-7.060544189271718
ZFP266,-0.02502827058406301,7.4598271682433275,-0.2498242869693696,0.8073883062352986,0.9203933464431167,-7.060573050435099
CALN1,0.042202002272917136,1.7306045314909693,0.2496909625365993,0.8074887931999685,0.9203974508470119,-7.060608963880182
WFDC13,0.05477971520424597,3.5442969053540407,0.24966987576198543,0.8075046866884702,0.9203974508470119,-7.060614642264114
VMN2R75,-0.02830311813707886,0.9188449444479316,-0.24945986361706882,0.8076629816488153,0.9205135944746851,-7.06067116982993
SLC23A3,0.04492534900843608,3.0959848731694413,0.24937918744009105,0.8077237930611441,0.9205153933856175,-7.0606928723959745
KCNC4,-0.06151909210117212,3.7437676447602493,-0.24926690563726733,0.8078084301083335,0.9205153933856175,-7.060723065589956
ADAMTSL1,0.03816561898305917,2.2729914547212142,0.24917533670115932,0.8078774558810041,0.9205153933856175,-7.060747679029325
PARP6,0.029487802432305837,6.252528728378859,0.24912986488055108,0.8079117337254719,0.9205153933856175,-7.060759898388375
MRPS34,0.026978433130569596,6.45309642372502,0.24908368452699936,0.8079465461121405,0.9205153933856175,-7.060772305890698
RUFY2,0.027578736722103744,6.876731607407464,0.24875694464724235,0.8081928666281303,0.9206110158837402,-7.060860027739773
PMFBP1,0.04472956508969791,2.276483299505718,0.24871300735715451,0.8082259914430112,0.9206110158837402,-7.060871815169392
FEZF2,0.04295686339562377,2.187133294122594,0.2487126664144736,0.8082262484850523,0.9206110158837402,-7.06087190662893
PMP2,0.03463729565713803,1.6458152714304135,0.2485993681217098,0.8083116671577938,0.9206110158837402,-7.060902292584536
ACTR2,0.014002534268838941,11.739500942273454,0.24843749875143967,0.8084337094231199,0.9206110158837402,-7.060945681279161
GAPVD1,-0.018184547798200456,8.498920327623722,-0.24840215030138188,0.8084603612826011,0.9206110158837402,-7.0609551526292424
SVS3A,-0.032887886897834756,1.4469590874529203,-0.24838526269537903,0.808473094210709,0.9206110158837402,-7.060959677065341
ECH1,-0.023171308895079692,8.78363421644003,-0.24837384939733798,0.8084816996494015,0.9206110158837402,-7.060962734682235
PCDH7,-0.02310935940784721,8.470495931129612,-0.2477285337931795,0.8089683000431412,0.921035321278168,-7.061135388455529
IRS3,-0.041975411645290096,2.018092522763592,-0.24759710712416882,0.8090674127180861,0.921035321278168,-7.061170497145196
JAKMIP2,0.04219139254869818,2.2998325054814104,0.24735175501904771,0.8092524492506272,0.921035321278168,-7.061235990036674
PANX3,-0.05664041373015488,3.0349879088691227,-0.2472037965763556,0.8093640405641918,0.921035321278168,-7.061275454188818
PGLS,-0.03262336816988572,6.088278837837275,-0.24713391943308066,0.8094167439456427,0.921035321278168,-7.061294084023017
GSTT3,-0.0375359535116803,5.162122210413351,-0.247103283852347,0.8094398505066922,0.921035321278168,-7.061302250084533
PNLIP,0.05343177964432781,1.447506158813117,0.247086078757302,0.8094528273500075,0.921035321278168,-7.061306835746517
SERPINA3J,-0.042591170151752136,1.8441714880527327,-0.24706238444554776,0.8094706987455194,0.921035321278168,-7.061313150458139
GYKL1,-0.04730429565021019,2.702734356596628,-0.24700240834048412,0.8095159361314839,0.921035321278168,-7.061329131863542
SLC16A8,0.06912725460641275,3.112763874116835,0.24698563722790326,0.8095285859876598,0.921035321278168,-7.061333600056048
VMN1R177,0.04139337171503484,3.4510032046274186,0.24698205352076386,0.809531289058397,0.921035321278168,-7.0613345547953905
LRIT2,0.0542356872282809,2.4599647636566813,0.24698180829214372,0.8095314740262589,0.921035321278168,-7.061334620126516
VMN2R6,-0.04894583712635446,2.416684682533088,-0.24687784225935888,0.8096098932724417,0.921060338606872,-7.061362311841263
IL11RA2,0.04052275580947512,5.289760104889028,0.24658673172831336,0.8098294830423854,0.9211780513240715,-7.061439788812465
EFCAB6,-0.04357637254234956,2.580725120489693,-0.24657633577908467,0.809837325205605,0.9211780513240715,-7.061442553947934
XLR4C,-0.0863259597800583,3.326464291527389,-0.24651621724475797,0.8098826759282212,0.9211780513240715,-7.061458542135782
NFATC4,-0.041020140422555536,2.2502220938649287,-0.2461783829392314,0.8101375365291028,0.9214037259583315,-7.061548315581113
FKBP10,-0.05187367279341063,4.399785973671362,-0.2459386241646684,0.8103184233820351,0.9214504601607032,-7.061611953346898
DSCAML1,-0.0397199110496561,2.8754982240396996,-0.24584976949426748,0.8103854630441907,0.9214504601607032,-7.061635521948405
DES,-0.05385818288136075,2.78378110239448,-0.24584669814955354,0.8103877803612021,0.9214504601607032,-7.061636336468559
NF1,-0.022649896070755137,7.71034068615023,-0.2458246107569201,0.8104044452644832,0.9214504601607032,-7.061642193745369
MYH14,-0.050328316488858243,2.8147540248473497,-0.24556014949322585,0.8106039885057278,0.9215760816112647,-7.06171228486607
NEFL,0.041476465785294424,2.0650308245464264,0.24552852339143352,0.8106278522051786,0.9215760816112647,-7.061720661851262
NPY1R,-0.045348917971313844,2.2253491103520386,-0.24539344575136357,0.8107297782618899,0.9216277643676393,-7.061756428622549
TUB,0.041863991959438566,3.039638675848447,0.24511767096081535,0.8109378821024278,0.9218001331343287,-7.061829389703782
FFAR2,0.03973199392152175,4.456801741762737,0.2450376222113019,0.8109982909651099,0.921804603421485,-7.061850552818582
4930558K02RIK,0.04240451089895192,1.8419386904360926,0.24460624848969764,0.811323849687084,0.9219214564426532,-7.061964480789764
DTNBP1,-0.024572148782967762,7.801615121866554,-0.2445192486711541,0.8113895131701379,0.9219214564426532,-7.061987433823155
CST8,-0.043684670172485604,2.2017348802892744,-0.2445171161226066,0.8113911227392768,0.9219214564426532,-7.061987996348887
CTBS,0.02072820104204887,7.510013939339095,0.24451404107147526,0.811393443676275,0.9219214564426532,-7.061988807480327
GPC5,-0.060978668466400154,2.37195169389232,-0.24441190449567857,0.8114705337339528,0.9219214564426532,-7.062015743149673
MRPL18,0.022958583521596264,7.512790311898868,0.24439649478295364,0.8114821647698524,0.9219214564426532,-7.062019806064778
ANP32B,0.01709392512662231,8.829012211152634,0.2443185288349221,0.8115410131075504,0.9219214564426532,-7.062040358633707
HMX1,0.04968796900987341,2.0684781412096105,0.24430269511444713,0.8115529644754345,0.9219214564426532,-7.0620445317614475
EFR3B,-0.07129660470199252,5.307274229172568,-0.2439879604977792,0.8117905380834569,0.9221271600388463,-7.062127427563279
TTC21A,0.07934077804762421,3.613897902773691,0.24386024561455225,0.8118869477675282,0.922128623883246,-7.062161035369225
OCIAD1,-0.013412465367311702,10.360805370051743,-0.24383657204047454,0.8119048188840907,0.922128623883246,-7.06216726309052
VMN1R65,-0.04571669159022217,1.7189823243172635,-0.24363069421894243,0.8120602402139128,0.9222409713868275,-7.0622213974099175
TGFA,0.05061560133465017,2.6665721685151027,0.24321920981749953,0.8123709034766858,0.9225036492116158,-7.062329459197598
TRIO,-0.023973901742824245,7.452350925784697,-0.24306201533879818,0.8124895913765278,0.9225036492116158,-7.062370693059967
CYP4A14,0.04160268373320521,1.6469951724934584,0.24304564616183721,0.8125019510202924,0.9225036492116158,-7.062374985361538
RIMKLA,0.049182334845475205,2.6803978515745825,0.24302490494196563,0.8125176118776,0.9225036492116158,-7.062380423683112
OAZ1,0.03711523155765536,6.646371989558757,0.24266017886872532,0.8127930158079176,0.922752146067805,-7.062475979384898
MFAP1B,-0.042301281839369195,3.8587674832206007,-0.24251665147229806,0.812901400320623,0.9228110068182784,-7.0625135436445
STFA2,-0.06192754740150649,1.660337150946889,-0.2423929241557059,0.8129948361198676,0.9228528906842255,-7.062545908146198
THEM4,0.04773321593772387,4.044174332985432,0.24154889972449903,0.8136323035588521,0.923440754491078,-7.062766251588651
PTGIS,0.04138381271529732,2.587480064560891,0.24145323209154634,0.8137045674948531,0.923440754491078,-7.062791178882902
S100A6,0.019042041637660195,10.541827427255015,0.24142516466575886,0.8137257689766351,0.923440754491078,-7.062798490317853
CCBE1,0.038086364763799556,2.6175995455965366,0.2414076154116251,0.8137390253550529,0.923440754491078,-7.0628030613903885
ZYG11B,-0.019595492222490983,7.769580206367872,-0.24107257714761227,0.813992118690388,0.9235198461929744,-7.062890266113898
CBLN1,-0.043334631187716896,2.8774215130810927,-0.24101345055196907,0.8140367861853115,0.9235198461929744,-7.0629056433166
HAO2,-0.04652022830945405,1.7050841587305687,-0.2409879519229359,0.8140560494709572,0.9235198461929744,-7.062912273657686
4933405L10RIK,-0.038809306538657155,1.7569943109427035,-0.24089946031928364,0.8141229026523064,0.9235198461929744,-7.0629352785119215
RIPPLY2,-0.041987621049686244,2.1801079221108974,-0.2408273713997665,0.8141773651626079,0.9235198461929744,-7.062954013039304
CHD5,-0.051504692403838766,2.9355564963994136,-0.24081968263249204,0.814183174015619,0.9235198461929744,-7.062956010875066
VMN1R129,-0.08865112664521776,1.3870461995468661,-0.24079107086923637,0.814204790265709,0.9235198461929744,-7.062963444750969
PDZRN3,0.041948527505860124,2.737046084497233,0.2404289144765019,0.8144784141950115,0.9237660118470556,-7.063057464283543
TMEM241,0.04038814081824134,5.605473543020141,0.24025328889526756,0.8146111158083196,0.9238523229727204,-7.063103008084972
SLC2A8,0.03658330992215046,5.2573937861914555,0.24012679390009836,0.8147066984204577,0.9238965282858828,-7.063135790783791
ZFP957,-0.04873934743477855,3.0067310415502875,-0.23998492183432787,0.8148139040635245,0.923953907331169,-7.0631725383132515
RHOX4A,-0.04740650184009198,3.687505934292235,-0.23953853600786462,0.815151241421773,0.9242722169146356,-7.063288020462439
LTB4R2,-0.03997034467758563,2.5904091536414353,-0.23940028526484922,0.8152557265711423,0.924326477430827,-7.0633237434468725
ZFP954,0.03831435901538912,5.42926944456778,0.23913934489767172,0.8154529465482829,0.9244606930544749,-7.063391112931747
ECE1,0.020960924446184023,7.882184551960308,0.23909378463006564,0.8154873825878157,0.9244606930544749,-7.063402868209936
KCNG1,0.04911665407758284,2.988730807532682,0.23882978079304346,0.8156869339175334,0.9245670771062557,-7.06347094179688
LMBR1,0.031064318568412023,5.518386777781832,0.23881974851692647,0.8156945172362506,0.9245670771062557,-7.063473527159146
OXR1,-0.01911857333436672,8.109766218466431,-0.2380921262263441,0.8162445737946593,0.9250912377986162,-7.063660752122993
LGALS2,0.0453897546113439,2.7087432426602835,0.23805808481728966,0.8162703104261532,0.9250912377986162,-7.063669497497482
CCDC137,-0.033515617883519165,5.4198949191851105,-0.23755830541521838,0.8166481891943913,0.9254039745331449,-7.063797750386045
RASSF9,-0.04220527090262849,1.8885330772406674,-0.23752598647267611,0.8166726269389873,0.9254039745331449,-7.063806034858799
PPP4R2,-0.020230529158855207,8.503355228964757,-0.23746816428757284,0.8167163492923633,0.9254039745331449,-7.06382085391959
TSSK6,-0.05119944133893398,3.107873761864248,-0.23727830588079207,0.8168599156678948,0.9254229252652547,-7.063869487008136
IRS4,0.03689099952036349,2.6411460076345334,0.23724436967275217,0.816885578155268,0.9254229252652547,-7.063878175865894
NRG1,0.04270157542646297,4.981693358303207,0.23722110901202692,0.8169031679464397,0.9254229252652547,-7.0638841306992655
AP1M2,0.0508885853805804,3.188149444456027,0.23712355079759126,0.8169769429503086,0.9254422696116967,-7.063909099745554
REL,0.01634689238886723,9.782065910311568,0.23687679044032156,0.8171635551564673,0.9255587378835699,-7.063972210215124
UCP1,0.03980865242520488,2.812441668212541,0.23683762756850107,0.8171931731184982,0.9255587378835699,-7.063982220379676
SDR16C6,-0.03612536121829041,1.4815650854917854,-0.23665544129386823,0.817330960251099,0.9256422148718704,-7.0640287662831085
FMO3,0.03536710563166157,1.9279178951291407,0.23659020598113903,0.8173802991635992,0.9256422148718704,-7.064045424323345
FKBP1A,-0.024322793849004182,6.299029524953181,-0.23650371791246474,0.8174457132819403,0.9256520696675336,-7.064067502313631
PIK3R2,-0.026776709633022932,6.456274059712648,-0.2358575336114116,0.8179344922921268,0.9261412960937977,-7.064232202303391
ACTL6B,-0.04705956410488731,2.199426696721877,-0.23565108745554242,0.8180906668993323,0.9262538752171825,-7.0642847274665765
SLC25A29,0.04470688955600374,2.782944616689361,0.2350710112583845,0.8185295333433511,0.926503076455505,-7.064432069964048
IER5,0.01928111682648364,8.060326752507269,0.23504853523633198,0.818546539267077,0.926503076455505,-7.064437771762167
PTGDR,-0.056437460241347395,3.116479563544256,-0.23499852511654548,0.8185843785320871,0.926503076455505,-7.064450456573051
VMN2R100,0.04068267898741948,1.5515691609940991,0.23488841594697393,0.818667692374061,0.926503076455505,-7.064478375783459
NPR3,0.05104007019094365,2.7452695008270296,0.23488575847278934,0.8186697031745404,0.926503076455505,-7.064479049450845
BTD,0.036490778065662394,4.7067605755462045,0.23488024421718198,0.8186738755873696,0.926503076455505,-7.064480447285763
KLHL18,-0.026579608995379415,7.0303784404851095,-0.23478411275374744,0.8187466152973152,0.926503076455505,-7.064504810889138
ST3GAL2,-0.03165949282202443,5.756307285237099,-0.2347599745507457,0.8187648802104033,0.926503076455505,-7.064510926936051
MRPS27,0.042005894070599153,5.510742546480815,0.23467210114674322,0.8188313732718409,0.9265140848903285,-7.064533186710606
STMN4,-0.03625621303295676,2.512533308951048,-0.23450071411091664,0.8189610646784485,0.9265965962624176,-7.064576578123962
ATP10B,0.0457229985867768,2.3949179303622237,0.23429398148800412,0.8191175102120503,0.9266552441236402,-7.064628876505096
CREG1,0.01993420372519347,11.28324165438376,0.234282172894065,0.819126446649668,0.9266552441236402,-7.064631862416846
KLRB1A,-0.038054792489137,1.2169655270167121,-0.23393942491121067,0.8193858411345649,0.9267047088844644,-7.064718464486748
DCLK2,0.042754733115348983,2.1697388510705293,0.23392697005799684,0.8193952674954101,0.9267047088844644,-7.064721609089003
