symbol,Control,Control,Control,M2b,M2b,M2b
Sstr4,3.611138079174724,3.629757306364854,3.497274789,3.933316536093187,3.6449470059818734,4.1831336967244175
Nxt1,5.597506529375108,5.520784327355528,5.297117817,5.5988203596371715,5.652966764177431,5.281198941739604
Gzf1,6.479397338995687,6.515543037695147,6.504379294811068,6.910146225,6.658186389,6.784889372804559
Cstl1,3.112648129284822,3.1555152134673135,3.286377862061311,3.0937436037589183,3.1916497043379017,3.567148001030813
8030411F24Rik,1.7379822124910218,1.613099203759118,1.721203081176773,1.8562668101797035,2.0727553298338566,1.739860770426019
Cst12,2.019390372409298,1.614202088,1.8185632727792012,1.7239233411893071,2.0668769487798424,1.9783782219942487
Cst8,2.3327249042826264,2.0786393771850613,2.259367364658864,1.8954497198138438,2.211795385002458,2.4324325307927936
Cst13,2.0013266220087234,2.109265850038247,2.2745692178513037,1.6020585461793406,1.922358298226487,2.0438829638043168
Cst9,2.3254742587687103,1.9737894025734204,2.1545757253003286,1.8693083110921775,1.6836023067873875,2.2883698029819186
Cst3,9.396272840791081,9.625868855434996,9.599085874206482,9.207065300412328,9.080525731,9.467462160605947
Gm14135,1.7772647986807848,1.754632893187752,1.7049291950291618,1.7615396734126447,1.4865810554231194,1.9165836450994598
Cst10,1.477752916859501,2.035325837630962,2.0856078338387234,1.7569589126673435,1.8697212900881084,1.5228712318487432
Tmem90b,2.9626425659682214,2.5023931352428694,2.975883225276066,2.804421988444556,2.7264429619801844,2.7200309216062895
Gm14139,1.484937829177914,1.6024238475930106,1.2304074211263323,1.4089065526088844,1.6102144946549246,1.2273562981198187
Zfp937,4.111258633515922,4.766744813340239,4.466984049401101,4.697595751052706,4.939588388689827,4.843686904069322
Gm14124,1.7192472926819633,2.314431160641895,1.8790846809818795,1.474961666062583,1.715908081975274,1.674057143231206
Cst7,7.062153444,6.611955734796969,6.591412496092813,8.292159154536803,7.873380929633995,7.6144016176281175
Gm14123,1.9274434077259202,1.4455153715146776,1.889322770757104,1.7064601790791472,1.8176307440663073,1.7050479710689121
E130215H24Rik,2.621214773456691,2.858572354707072,2.4718000281418586,2.4208509661158124,2.664693584507559,2.7251394330853564
Entpd6,6.573837488015927,6.488053977022682,6.554479419353478,6.558017869517263,6.496847717431552,6.416883669146509
Pygb,8.110162958908958,7.966603424837471,8.061555679305066,7.851766975372015,7.767077297528827,7.698491756675322
Gins1,5.631367753949312,5.613065328588753,5.250509579035463,5.661506307477997,5.961374169076461,5.403936707157078
4921509C19Rik,3.6622697789381067,3.468931291227236,3.855448822407528,3.4826837014398073,3.522929981105496,4.165846308
Gm14149,1.6244150925113958,2.1573953346257335,1.3345789227177816,1.97633812,2.0792936106167135,2.1424031259699357
4930442J19Rik,1.4139325045952078,1.481564266325269,2.5618986156942203,2.2972440898386455,1.3443872077799983,1.7967720950097905
Gm19332,3.3068753136578186,2.9038901057140394,3.2194800100189167,3.2272476476262857,2.9956797601990317,3.1113594170552274
Nsfl1c,8.597186958843006,8.705619037982578,8.605958515077614,8.751424933399342,8.749129039421936,8.443601697968626
Fkbp1a,6.245892744415764,6.346200931217284,6.34147909,6.215899194503384,6.269996253518627,6.374708936064028
Sdcbp2,3.1415961617954915,3.1938579338253907,3.222297815384457,3.4441418465973017,3.3696236989295083,3.1624353392539977
5430405G05Rik,3.0786425541605555,3.4271847815150474,3.4403975074962587,4.162770196255722,3.5982050045133525,3.6221690311745727
Rspo4,3.5172598241726685,3.2400945535044356,3.6472138518478454,4.0623517664966595,3.4034009535187675,3.6041493635323434
Angpt4,2.4080247267546127,2.629436630281904,2.519303344275288,2.513781168379911,2.481683555665071,2.3692128756363533
Slc52a3,2.707105078246014,3.027898520350735,2.794528774,2.9801417862175925,3.0163576274214297,3.137924872
Scrt2,2.837297328521371,2.9771907775582953,3.1494053953276966,3.4035382108314662,3.0673164419795342,3.1553583746858167
Srxn1,7.707517355567029,7.565915890163996,7.769477925441682,8.155445312,7.841862640065765,8.155916888448338
Tcf15,2.770999642505063,3.4034710220749993,2.2808917194544267,2.705141586000898,2.496435797726482,1.7908482182163998
Csnk2a1,9.139770253840169,8.987463776826853,8.984984593272971,8.943097321,8.833694733642279,8.8678918698228415
Tbc1d20,8.843642608970997,8.818107668088949,8.999543026331516,8.759929415593168,8.527556343761084,8.655786144830216
Gm14164,2.0212048107705587,2.3103368738402903,1.9877570142796073,2.3976596452031735,1.9705837950621161,2.175373389568748
6820408C15Rik,2.8641105213872815,2.3012869207428963,2.6143779377729754,2.444199241711006,2.3991477612739844,2.439370339412799
Defb20,2.879895358082309,3.3908435372335717,3.519397356209915,3.2649039422797865,3.169999347338675,3.024002589465278
Defb28,1.9055080930695696,1.679339961180327,2.302236893020529,1.8078372721483063,2.0542517546300587,1.9055080930695696
Gm17416,2.3961547244674724,3.0436037224042756,3.2936759541437732,3.080439423,3.380967455156716,3.1615588234500764
Defb21,1.9901246403540593,2.462659320470164,2.2690792489588003,2.599287529008938,2.4950327587367087,2.5795216718402423
Defb36,3.5637959675132524,3.015645882005963,3.161962625238512,3.369299856710639,3.496737360221288,3.1155766672725336
Rem1,2.9972226294063544,2.9713779810104963,2.714113265179003,2.159742259,2.633547466551602,2.3919538879407987
H13,9.198838703336953,9.164003223349871,9.215525443210245,9.060815890978748,8.995155724,8.949503662572868
Mcts2,5.143014405851416,5.528306988431041,5.088825556454976,4.782972963077178,5.308775583713645,5.108950763582948
Id1,4.633915573152911,5.104205895122489,5.433753107639852,4.694027007956267,4.133003015366446,4.474765096857871
Cox4i2,2.441759103734173,1.626566959747116,2.6723392016476364,1.856123902919334,1.696992881455126,1.966335574
Tpx2,7.072572586267735,7.098507542239697,6.95256697,6.819209247446064,7.049764117,6.770606149246162
Mylk2,4.122004381153977,3.107496769443121,3.3914505496482237,3.365324118,2.8300438004449155,3.1738303873436027
Ttll9,2.5661531295614854,2.463190101080848,2.9582419109369362,2.802493999797999,2.4784057841121245,3.0720544234545484
Xkr7,2.9816689770068616,2.876439756905522,2.587324048,2.719116598423498,2.589761798768046,2.785726567
BC020535,3.4783516952275244,3.5372184021540605,3.1859591122297637,3.416082881072419,3.588445934417774,3.377978361603688
Hck,10.660662672619273,10.453373987486922,10.169657072411868,10.970049437356233,10.889620124030236,10.761264746845974
Tm9sf4,9.637649721369439,9.614984920528489,9.562954398630735,9.630173910178211,9.594412829,9.594972688725841
Pofut1,6.210676125705863,6.263176226397482,6.1711552332119535,6.347957959998415,6.075316064687745,6.216538001
Kif3b,7.562253128468576,7.4813149577064735,7.501531204702758,7.594564450510423,7.328456375416499,7.619417138875394
Asxl1,6.545103013,6.408725323742759,6.477778654870036,6.2415977068187996,6.3495327459221595,6.263474276333397
4930404H24Rik,2.5664693912777405,2.5035563091063726,3.1753676777163307,2.535156868220329,2.720873023515506,2.528563013808136
Dnmt3b,4.057265017452308,3.486566885803204,4.091709418197282,3.718054005648529,3.767563086964549,3.3938773732918395
Mapre1,8.408320324621116,8.505086744373745,8.265802696364531,8.465524020954604,8.446803716394271,8.514628581226951
Efcab8,1.913488283590714,1.635261046324044,1.9546127866755587,1.9543758938479079,1.9486501509228737,2.1336309825133677
Bpifb2,2.766280028232323,2.402102701176837,2.4900809006727975,2.9053008685679202,2.419117907316611,2.360087967898248
Bpifb6,3.0059002490520705,2.9431652678873244,2.789747417541091,2.3059377107016785,2.5505343114286747,2.7482804288421634
Bpifb3,2.5866848673856633,2.572321901296504,2.3411084006028196,2.5550873295787833,2.4779096728653967,2.337848980254013
Bpifb4,2.8933278051691373,2.5132163546367856,3.215612952443122,3.1243453236772205,3.1663426845183893,2.912901909995472
Bpifa6,1.7924826212776543,1.3931805320119657,1.4645355761536318,1.3856527426220764,1.3104641402060713,1.3462852579792404
Bpifa2,2.6807945636534507,3.1058375192451977,3.066022636784374,2.763763147887259,2.3253814632661083,3.1174149811265868
Bpifa3,2.351051418681291,2.485922017,2.4010967871217743,2.3433012637490447,2.643552497310156,2.9236825609636456
Bpifa1,1.8261032772454642,1.8317385138811684,1.4394047103747154,1.4798173381593285,1.7256231445545507,1.6271648721525682
Bpifa5,2.2631765253674474,1.944579671204711,1.9786697035785428,1.8129306022409812,2.1109201043462895,2.0576321181117843
Bpifb1,2.5650965275350917,2.376805256,2.150485302552022,2.339651228794386,2.342760612664603,2.334345153693651
Bpifb5,2.618330188880038,2.0586066150966986,2.329013411969312,2.2687694577065294,2.2197720967744967,2.791121841571742
Bpifb9a,2.637087700319583,2.8046253353500794,3.8219390097257215,3.0495614284457786,3.409757155762948,3.555796055126109
Bpifb9b,3.947745105503207,4.0599713084307805,3.985480757557215,3.969223528511676,4.223453337048741,3.7940296150231827
Cbfa2t2,6.373754194698795,6.7235762088587405,6.917033596007007,6.4780527030262895,6.4492465298991055,6.490673358909298
1700003F12Rik,4.2118800728630195,5.103289708764345,4.382231491546593,4.618533899997094,4.600354245983739,4.549924679871532
1700007I08Rik,2.4236473740437954,2.2186979408442666,2.6136548794976746,2.292455484400864,2.4892503877719703,2.2820527025262276
Zfp341,5.248187087212328,5.195509979616965,5.193330264951611,5.408851887,5.176966557,5.512488281350784
Chmp4b,9.870410349305516,9.751741655340574,9.615088524408698,10.418664792796532,10.135507740329073,10.163798825628454
Raly,8.139358273391414,8.056074493884697,8.055366584600835,8.089644869898805,8.023337243795744,7.967410757274111
a,1.941442274075989,1.8936447724867296,2.0760334422064393,2.2290848877451666,2.2865180645762773,2.2219319396626567
Itch,8.554011146,8.735929576983052,8.702117688,8.564393580943461,8.415779050973756,8.434221169089895
Dynlrb1,9.609317138487587,9.71438604,9.550389856543362,9.768099608549974,9.709984766694596,9.623528427843189
Map1lc3a,4.941268931629921,4.8366477220780375,5.0724787820648185,4.612521019,4.331687012388161,4.752652998918463
Mir695,2.2163986623551346,1.896994139032383,1.5649984922719298,1.3237793675180287,1.7493392490282784,1.7068190471836906
Trp53inp2,6.340218452008504,6.327062761537812,6.425170500569808,6.533525297977106,6.628806834433333,6.6434885780625494
Acss2,6.3541244747212495,5.860424919509889,5.5650594440413705,7.558507734902336,7.155143365056578,6.975402707921308
Myh7b,2.9048427097824976,2.793622906957521,3.0024048979273537,3.622535069427758,2.9472763103397965,2.988416229684191
Mir499,1.7239233411893073,1.8322765958788156,1.8299645321455578,1.7239233411893073,1.2879292526039279,1.8892070898314461
Procr,5.978180990512863,5.937686937508358,6.068247540263767,7.6498117823145915,7.1113184259671876,7.267867815865623
Mmp24,2.9668437991956074,2.0157371341771744,2.922826476463471,2.2278784145228947,2.42684508,3.463607722931295
Fam83c,3.7368919812465777,3.891216254197814,3.7300320782344643,3.572767549281502,3.5362251908557654,3.701037755
Gdf5,1.697876237275188,1.4261134197878411,1.7779338420258315,1.5306748629010738,1.6508974253345865,1.2986207810265065
Cep250,5.572648802149378,5.294194465582915,5.284689352,4.957017422616137,5.038516293804381,4.876766222605572
Ergic3,9.052185283,9.290355528228078,9.425420276138214,9.070542568334297,9.234095758151813,9.119265015
Spag4,2.553799671506696,2.627095070787612,2.615779833287524,2.273240798213228,2.4278885907861896,2.3495580451009412
Romo1,6.662671382771877,6.478405915475237,6.791346727752849,6.759531676659443,6.637683854897471,6.811636476162737
Phf20,7.178684476279099,7.015040781330137,7.174875009260792,7.499995904736683,7.274479840507138,7.545201256063474
4921517L17Rik,3.822735587,4.215879967840271,3.914721155158996,4.776547996109253,5.073028501929521,4.635186793373764
4921517L17Rik,9.432359931295796,9.365954924581704,9.379248352,9.360338783349771,9.468532007053021,9.252873725761594
Epb4.1l1,8.002440714010078,8.390526565960421,8.406522398300746,8.416454283159586,8.382745061745007,8.603326906795784
0610011L14Rik,5.983298308585752,5.827529534,6.2459145525479745,6.4448548018739045,6.004210515641673,6.394159282528358
Gm14168,2.518469468486189,1.8855502366021688,2.5974841631104857,2.0454121740625335,2.0775620873464855,1.9780836419139205
Dlgap4,4.9824334298085935,4.869358245961157,4.751164640913183,4.947666834553647,4.986356183,4.7685928625401495
Myl9,4.367620845,4.584242644428873,4.395114361330542,4.337501576289737,4.651786196926199,4.580875756472267
Tgif2,3.590485440868397,3.9230088691603493,3.732345610466636,3.710274418,3.7051116266234256,3.924698434211619
1110008F13Rik,10.38525655371672,10.397952118876727,10.297428339959998,10.737908380238636,10.496837646166863,10.61509189263538
Gm1332,3.879946751303091,4.017160817829382,3.3841342159020105,3.890918606866353,3.8544447442908867,3.813816651904106
Rpn2,9.209328579183367,9.121834341775681,9.322877370236998,9.360136439909127,9.253283268812408,9.171436136067072
Manbal,7.977545562518072,7.683846208039386,8.009843817636494,7.7948156524525345,7.934225573172234,7.911730536079343
Src,6.241911747384959,5.429538868555828,5.793084254141812,6.81881394,6.345284361179853,6.5985658053472545
Nnat,2.8348684351525386,3.293421106923853,3.0353104830475486,3.541435709912183,2.9990494323590084,3.364000837366227
Ctnnbl1,7.893134663728307,7.893933314754118,7.779846689424008,7.658611810160178,7.708459592734287,7.416446888683794
Vstm2l,3.564121309736551,3.719894148,3.629457902,3.3431256258469197,3.7040639713624444,3.432334026965475
Rprd1b,7.049290929391257,7.156660868435123,7.071868306646555,7.142300916851555,7.019971886902347,6.9268288727293195
1700060C20Rik,2.234427873416538,1.9009482027365465,2.6240663173666743,2.069799154853258,2.1680670396640407,2.097733370106623
Bpi,2.5457439800240316,2.0641220097174804,2.1806419817276543,2.087923072514468,2.3354872965560523,2.2109389637526293
Lbp,6.536896636693047,6.511078543755627,6.614133083244379,6.456716092,6.469012499121017,6.531363797
Snhg11,2.7111745772218048,2.682512359618226,2.1346844535663334,2.4764773312736716,1.6844202666496306,2.691515204475247
Snhg11,2.351051418681291,2.127849967789326,2.2253027035453528,2.245104253443879,2.5176513052475764,2.4730139600411105
Ralgapb,8.475788025142208,8.373391073515537,8.369075652070158,8.377888762,8.446109334135627,8.320578888930868
Adig,2.2545427792238844,2.2503577607465997,2.283137441,2.2545427792238844,2.405465980610972,2.6846687861206755
Arhgap40,3.008112123153992,2.807415640790814,2.720827438281457,3.094268809547114,2.8962827717094513,3.1957718816483625
Slc32a1,2.913642924,2.7969520626226476,2.3555438004362848,2.9236908530792083,2.805999498342044,2.527427438908055
Actr5,5.983482497032552,5.927671523832728,5.963861575437704,5.777901566403554,5.767688679303916,5.820505038096666
Ppp1r16b,3.3095777424201223,3.2537419489247252,3.435764258201141,3.5598618954694192,3.2567104957906867,3.9013818770068687
Fam83d,3.5594998218606335,3.4746946002936943,3.317996368,2.9834528896596697,3.096383584950442,2.869261351562606
Dhx35,6.696896448647537,6.547410767506393,6.4169380036986485,6.446302556477958,6.384154560233695,6.386455936542462
4933416E03Rik,1.7057478415730771,1.621922030313839,2.110453249370982,1.770710278051892,1.6984913664068209,1.8011661028678052
9130015L21Rik,2.0232214723987343,1.7246745302893858,2.0060106167331035,2.159041436425671,1.7594850431201827,2.2042896474645786
Top1,9.396898827952128,9.477129909289355,9.516160631277629,9.385776111104553,9.254678833866768,9.293694640352241
Plcg1,5.248057988332084,5.329318472390044,5.54069227,5.511038049528302,5.403056941431587,4.919695841500083
Lpin3,3.321269304021635,2.818712833568315,2.900346807099134,3.2292918090046676,3.1483200594148366,2.6748967299264566
Gm14243,2.871899317960228,2.4271380669447074,2.3273330339988902,2.462968309165997,2.566636132819665,2.452220393
C330008G21Rik,3.310994511376589,3.1128436560153347,3.576401142919819,2.963055557,3.405565082859093,3.1274668212728307
9430021M05Rik,2.0249896041730566,2.096319072,1.7023176764526182,2.012396361320617,1.7778335810946961,1.796451843198458
Srsf6,8.577641615,8.482834004,8.514755899802342,7.772183408208366,7.778009145645302,8.044215944
L3mbtl1,2.1564890015494926,2.0315974560246683,1.9829649163251675,2.2043575662131802,1.9142940092056882,2.189403409110138
Sgk2,2.2545808306936337,2.6435620216201334,2.448856484156973,2.291373598867296,2.521374856846569,2.5541260067090987
Ift52,7.181803960046473,7.231282901425933,7.241256324212115,7.308859160178713,7.373098073222096,7.198841891
Mybl2,5.328741958720262,5.4707550135344265,5.1607961984723385,4.77510253,4.897481148574555,5.191796466
Gm11454,2.541470932126801,2.045248861555068,2.2419894636914477,2.312976491,2.3104159035712506,2.292330330183502
Tox2,3.018967027935078,3.041614523601795,3.877066265061982,3.282510221511946,3.1021149277035787,3.0378736316949704
Gdap1l1,2.9999128594397124,3.097840616,3.0448281397819823,2.968587891064185,3.043806984616314,2.974623528716013
2310001K24Rik,2.4692715117127335,3.0035225791067486,2.492381376399349,2.1234021993032863,2.5475843656045343,2.4478559717400037
R3hdml,2.207987255796289,2.188433894338281,2.428226307020467,2.2315878098259216,2.1340502208034815,2.278447809224176
Hnf4a,3.6106333666944312,3.664720164149005,3.6106333666944312,3.812845255390262,3.310637762439282,3.3563565525135717
Ttpal,5.841864765765001,6.195225806050381,5.851723181,6.155226136,6.304950181443794,6.113940888633853
0610039K10Rik,3.458252059191498,3.488312183,3.572626917298571,3.4051436401965813,3.883226438512465,3.9366419365264456
Pkig,5.542635331317287,5.414625157830923,5.177189920297927,5.715663983805351,5.505766049365913,5.583521533308645
Wisp2,4.6830509629732395,3.9424978999470737,3.609720844921174,3.886633343725819,4.259661513433189,4.642783532
Kcnk15,3.8272109005993435,3.068731458231021,2.941336126448362,3.5795333951369974,2.9426870620327814,3.566311344265793
Ywhab,9.602758483,9.681393049359489,9.625343053,9.469222537129077,9.460945954171034,9.562407246462453
Pabpc1l,2.8644925883208763,2.7252965470687482,2.362875475531294,2.623570441421658,2.6405629201796024,2.594214018
Stk4,8.380081471385001,8.359415879928253,8.147834984052478,8.166483666755223,8.113673207,8.281497126397287
Wfdc12,1.4923611040095195,1.286869606441104,1.704929195029162,1.496501582551797,1.3919900382356252,1.3437322095439541
Svs3a,1.5530113832359462,1.5060189360484124,1.331178773421154,1.5280293991529212,1.4255234322072163,1.3379926006518719
Svs6,2.142360814603104,1.6220760928311635,1.528495821479534,2.041076404037627,2.119376797632121,1.1268975874416693
Svs5,2.885685839414913,2.4060604787439663,2.376811268171319,2.0080293015956423,2.1215538162876695,1.762067931558792
Rbpjl,2.849665128,3.1656433489508222,2.746388409435318,3.0987165158680114,3.091158337359645,3.155733277711767
Sys1,6.464781188403057,6.377107099687125,6.589236081153032,6.877451848312448,6.5491241618773834,6.5826035372172385
Dbndd2,3.2939544725948133,3.044036380738832,2.5568817448434125,3.569468900909087,3.5207679819949167,2.9168020773677874
Pigt,9.506200986,9.561094944624536,9.610485720244311,9.553859786978336,9.501497421048981,9.526789670245588
Gm14317,2.5904661865152816,2.447289499257959,2.7259354278797914,2.706517426846701,2.525491904079351,2.6326756877315973
Wfdc2,2.6043069015119795,3.0783600980880412,2.4426373850355287,2.4376622010620452,2.7949295467290995,2.655223877606994
Wfdc6b,1.301518271718322,1.1210863571325256,0.9545546941249977,1.103580545528964,1.0605459213857622,0.9995093129810031
Wfdc10,2.9625870417120037,3.228624917277434,3.644644513832888,3.546537328583968,4.150636120354212,3.2059517707482192
Wfdc13,3.5760872693865133,3.146122352,3.828511521869239,3.3818017955484407,3.4827992687089893,3.850459224611062
Spint4,1.7376567786157486,1.498890747571112,1.8905370453289418,1.651398483901917,1.859189108846582,2.433928870984914
Gm14316,1.757197152,2.2131308021477407,2.036830266573402,2.589352569973446,1.7934950718846374,1.8467304521591852
Dnttip1,8.614472939373785,8.471197110818839,8.576848912411831,8.548644782,8.605647475,8.609804146870891
Ube2c,5.880724178402911,5.770718427196091,5.8185827069854525,5.661506307477998,5.635033356380153,5.106533882647722
Snx21,4.876323149277782,4.481383077180659,4.763353531991951,4.415535268328312,4.158435682958785,4.485276718829078
Zswim3,5.391837441375176,5.3256868298226765,5.509976792041659,5.277997790116061,4.896463589,5.156524192188388
Zswim1,5.686690615916023,5.714934341593615,5.590205750378251,6.133072347839361,5.938560959,5.990455120291452
Ctsa,11.856386806423487,11.927248346724557,11.882981760239748,11.88119234365641,11.859454124045747,11.773698307719862
Pcif1,7.570229235998889,7.5713759215935745,7.521468435831813,7.649152991971116,7.654698381,7.675987098533827
Mmp9,6.810655915425047,6.792933224,7.084494370977508,7.442993245269237,7.467337508462164,7.639533336331949
Slc12a5,3.268786142609056,3.2784843696401422,3.830398365,3.528053566292165,3.183000451289586,3.0998482855290894
Cd40,6.962132785107879,6.307623727017143,6.117103233,7.670600773805188,7.526530783533688,7.403360342220187
Slc2a10,3.171607733890302,3.0609966518937126,2.9950953890130045,2.7543413629385682,3.2204701892861176,2.8585598860711765
Eya2,3.0042904395459935,2.892406114460753,2.4483604488510182,2.682469580540742,2.8960860289046875,3.275415723
BC046401,1.6178688499203444,1.9632714792328545,2.0424125126518944,1.7837302943491617,2.232166896152447,1.848853570102765
Ncoa3,9.734596551065152,9.770981100409175,9.657955716121714,9.609012449021488,9.558282081,9.756065098428577
Gm11468,2.6695751923703677,2.4939786165342563,2.4625385198223384,2.481532665982484,2.5453623635361384,3.155959188567236
5031425F14Rik,4.313049242745101,4.492521086826818,4.441044023295264,3.832363697089025,4.006983795317958,3.924276522906031
Trp53rk,3.7895324867794904,4.4154798974524345,4.6262249771460136,3.5241877444027656,4.560820254472305,3.711377111961236
Arfgef2,7.670659145500193,7.6213272612340095,7.491572224091474,7.617058798024545,7.596556372559906,7.5444625985134515
Cse1l,8.985646979213026,9.023160430374842,8.998902994,8.888445502343291,8.936103179,8.805019711635941
Ddx27,7.355618821301215,7.297954619256444,7.321066203386171,7.001665646124473,6.916646591064529,6.943566312105575
1500012F01Rik,6.894196870215807,7.160923353892107,6.505105325108737,7.537369423326265,7.776442387002735,7.568499055607155
1500012F01Rik,6.195220884102194,6.288837577096857,6.205015940082852,6.994030344343523,6.862114490382483,6.913224366730347
Snord12,6.791685223575034,7.022031473021678,6.042631532064996,7.5022813865365565,7.328403131220913,6.427936607091274
Kcnb1,4.425652703101468,3.547903136200117,4.4370560024205306,4.059182217317905,3.8777925097896455,4.090822270431891
Slc9a8,7.888557269008947,7.9450079904670705,8.088158163636923,7.678530238224544,7.782837389539569,7.670748364984199
Rnf114,8.872746137543459,8.499468443475674,8.464528061109384,9.359321052,9.136351563863398,9.12014519
Snai1,2.9183334601304187,2.619182950182659,3.123833118385866,2.6714657367405756,2.643893610652957,3.202214233875936
Cebpb,8.77258767,8.444966845431775,8.616561500625695,9.008122370698688,8.675183417542133,9.007233298150044
A530013C23Rik,3.3506457647778403,2.6786077669840047,3.0341424992797674,3.1467007310463324,2.621697702348746,2.750778154291323
Ptpn1,7.464754515864306,7.438019643107841,7.033341474998816,7.322913345270213,7.184886178,6.98848637
Fam65c,2.5335745074238885,2.2807933771466318,1.9646482923504567,2.0873732392108275,2.1678957097292093,2.133808582853351
Pard6b,2.9378584269699886,2.5235531440425296,2.4610148335991933,2.3414093237092257,2.0594193831137493,2.696034665628501
Mocs3,4.958218582582827,4.708096860490354,5.100410728985353,4.936764451851685,4.945556924376742,4.285882722496778
Sall4,2.423224761309369,1.9276958335179706,1.9128634831838964,1.9368723396414849,1.6791984670247975,1.8851047747912872
1700017J07Rik,2.950864113415392,2.489270617899736,2.7947655927933743,2.723289534441374,2.677314745209908,2.4433819301803386
9430093N23Rik,4.081107073754544,4.070168963224311,4.214525920044548,3.7976969405036503,3.9084979002433218,4.188720287465622
Tshz2,3.252139300002625,3.3096721129743067,3.163107483494419,3.3435556883488275,3.247482145221502,3.0272005182883492
1700040N02Rik,2.378559093152323,2.298718375903773,2.5147215936755916,2.6318404850933668,2.447654088869779,2.390611327438978
Bcas1,2.198449405087172,2.1794313154183502,2.295197992310409,2.3606673677369616,2.382769299754019,2.316833249883371
Gm16796,4.903564628312947,4.572671684770448,4.770485422669691,4.659841579666587,4.399596735079711,4.385781096
Dok5,1.6567473578918879,1.7359968124660523,2.5369714085608526,2.4772888264206525,2.155290485205688,2.2612748996220238
1700007M16Rik,1.5621325150699998,1.2563816192804635,1.5119661352506886,1.5956235192984396,1.124958620776291,1.1671517981911996
Mc3r,2.148152387,2.1451610834176953,1.8129925862192977,2.2776139079957094,1.7231336222686195,1.9983271227895365
2010011I20Rik,5.469358818688081,5.714448483308565,5.810938985431336,5.277502920365311,5.246703183850239,5.436482381238255
Cstf1,7.228267501097104,6.922731664816503,7.145352352134728,6.804256390568364,6.838504339476643,6.701094708401808
Cass4,3.5405519908264913,4.593729810859297,3.807034650002505,3.780172370997417,3.8945492265108888,4.445645748
2410001C21Rik,10.035988748359676,10.03281799149276,10.03855393997248,10.070225384038068,10.006947157396937,9.851498473574443
1700029J11Rik,3.7651917679409315,3.5104778789654265,3.922600550907715,3.4104141628577698,3.464332515999767,3.7121566216323054
Tfap2c,1.788020628303243,1.9974780263707628,1.9983810732220675,1.7962958502099091,1.2946813845571286,1.8707438562951522
Spo11,2.4229681746125626,2.3029538967650907,2.442333590878327,2.2041366395552626,1.9451836268486262,2.3757238533814236
Rae1,9.474155874924225,9.454529625415272,9.735691233205907,9.564166678010052,9.572348980432198,9.732363756796023
Rbm38,5.711712655698018,5.748663433091691,5.999606886,5.324860108,5.3774621132555485,5.861458715863819
1300015D01Rik,1.6454364255101697,1.7509574229561402,1.4817631332647334,1.8649171925344186,1.7862999866670204,1.9130982155380782
Pck1,3.081627776688488,2.6833580041804916,2.8433969229541227,2.977454258148769,2.744262661464632,2.733606073496087
1700021F07Rik,2.273831402373054,2.3781233629126417,2.5637308708802466,2.013962561767889,2.3231551411006333,2.7287314083677483
Rab22a,7.432098829,7.414714418873475,7.398717189000467,7.685222476244949,7.552543092279624,7.568948667370841
1700010B08Rik,2.5646737943484377,2.7364842934338403,2.7109291395049575,2.9461089724127074,2.7198133086136913,3.063232804054593
Vapb,7.865475956,7.859639534137434,8.023136822,7.997587118608127,7.986645613583769,7.855690132204746
Stx16,7.827204616,7.903304598650706,7.817373180909064,8.147154445636179,8.110400231279984,8.179896301660992
Npepl1,7.553764835090094,7.549003200522916,7.6605993410409425,7.161430595704648,7.163708412894379,7.2281538607140705
Gnas,3.899199423595664,4.008413556790422,3.908678583740093,3.8836518130328708,3.794500910800962,3.749057653156632
Th1l,6.289748787762705,6.268595512927078,6.439336081372182,6.389004539715674,6.444759964485031,6.225159387130799
Tubb1,4.933306798106648,4.9771737680477015,4.966083913209081,4.591919259526938,4.837382887964621,5.438889783297391
Atp5e,5.664517679,5.835137931076926,5.9610545048799395,5.974833336228544,5.987355733205601,6.094401507345633
Zfp831,3.2253385557776726,3.071420732325499,3.2256333300408175,2.9418189010765916,3.074320749405228,2.9201892286158646
Edn3,3.9282600035398128,3.3642898175959717,3.535982745511748,3.4677190534019418,3.4919127913335957,3.396984057316882
Etohi1,9.11984768,9.36396617,9.292016311660548,8.497963367547616,8.792819947428987,8.828547548934662
Gm14431,8.802282233,8.976529420006937,8.734982509376257,8.164488804353477,8.373704976068122,8.419812544659907
Gm14431,8.427298896,8.496530484586064,8.400854870353362,7.843114673322258,7.953903673,7.965295486777473
0610010B08Rik,10.12457255487567,10.406713111980718,10.340211330064822,9.548518204859127,9.825209637,9.748029016184343
0610010B08Rik,10.12457255487567,10.406713111980718,10.340211330064822,9.548518204859127,9.825209637,9.748029016184343
LOC100862168,5.248371721261918,5.644886765088906,5.679578990465766,5.082448582721222,5.332068075978624,5.303564698952228
Gm14430,9.035824596348773,9.228939557476368,9.157121893754764,8.532662158291526,8.791126326620697,8.783384526403978
0610010B08Rik,9.508162026980287,9.735641538,9.636119263140696,8.961212403143863,9.229622793393542,9.179325573766372
2210418O10Rik,6.927932647,7.226146851585137,6.884869953062824,6.268150428103862,6.487830079016355,6.3419664159127604
2210418O10Rik,8.36868572,8.632038778,8.500133962824037,7.9005643752521095,8.136894865074467,8.061442951693664
Gm14405,3.9673797263668837,4.2402129771185555,4.1959614711022075,4.043211028851745,3.7976505668807357,3.802961668151525
